customer_id,category,spend
ATQCUS1702,Entertainment,9050
ATQCUS1702,Food,12376
ATQCUS1702,Groceries,33168
ATQCUS1702,Health & Wellness,16755
ATQCUS1702,Others,5702
ATQCUS1702,Travel,19967
ATQCUS1703,Apparel,6044
ATQCUS1703,Bills,38856
ATQCUS1703,Electronics,19976
ATQCUS1703,Entertainment,9146
ATQCUS1703,Food,9976
ATQCUS1703,Groceries,28527
ATQCUS1703,Health & Wellness,16948
ATQCUS1703,Others,5272
ATQCUS1703,Travel,20759
ATQCUS1704,Apparel,5787
ATQCUS1704,Bills,42440
ATQCUS1704,Electronics,18065
ATQCUS1704,Entertainment,8794
ATQCUS1704,Food,12138
ATQCUS1704,Groceries,29896
ATQCUS1704,Health & Wellness,18656
ATQCUS1704,Others,3994
ATQCUS1704,Travel,20357
ATQCUS1705,Apparel,6469
ATQCUS1705,Bills,38462
ATQCUS1705,Electronics,21475
ATQCUS1705,Entertainment,8905
ATQCUS1705,Food,10738
ATQCUS1705,Groceries,30469
ATQCUS1705,Health & Wellness,14894
ATQCUS1705,Others,4565
ATQCUS1705,Travel,19796
ATQCUS1706,Apparel,5526
ATQCUS1706,Bills,42195
ATQCUS1706,Electronics,21714
ATQCUS1706,Entertainment,9370
ATQCUS1706,Food,10998
ATQCUS1706,Groceries,31403
ATQCUS1706,Health & Wellness,19888
ATQCUS1706,Others,4762
ATQCUS1706,Travel,21206
ATQCUS1707,Apparel,6360
ATQCUS1707,Bills,40665
ATQCUS1707,Electronics,18841
ATQCUS1707,Entertainment,8523
ATQCUS1707,Food,10979
ATQCUS1707,Groceries,32504
ATQCUS1707,Health & Wellness,14453
ATQCUS1707,Others,4817
ATQCUS1707,Travel,18855
ATQCUS1708,Apparel,6710
ATQCUS1708,Bills,44749
ATQCUS1708,Electronics,21720
ATQCUS1708,Entertainment,9979
ATQCUS1708,Food,12409
ATQCUS1708,Groceries,32581
ATQCUS1708,Health & Wellness,18867
ATQCUS1708,Others,5458
ATQCUS1708,Travel,20643
ATQCUS1709,Apparel,5498
ATQCUS1709,Bills,39453
ATQCUS1709,Electronics,18850
ATQCUS1709,Entertainment,10687
ATQCUS1709,Food,12659
ATQCUS1709,Groceries,32880
ATQCUS1709,Health & Wellness,17211
ATQCUS1709,Others,5602
ATQCUS1709,Travel,22183
ATQCUS1710,Apparel,7143
ATQCUS1710,Bills,45074
ATQCUS1710,Electronics,22644
ATQCUS1710,Entertainment,11176
ATQCUS1710,Food,13462
ATQCUS1710,Groceries,35838
ATQCUS1710,Health & Wellness,20109
ATQCUS1710,Others,5934
ATQCUS1710,Travel,23770
ATQCUS1711,Apparel,5638
ATQCUS1711,Bills,40519
ATQCUS1711,Electronics,18251
ATQCUS1711,Entertainment,9177
ATQCUS1711,Food,9708
ATQCUS1711,Groceries,29507
ATQCUS1711,Health & Wellness,15054
ATQCUS1711,Others,4525
ATQCUS1711,Travel,17281
ATQCUS1712,Apparel,5159
ATQCUS1712,Bills,40325
ATQCUS1712,Electronics,19482
ATQCUS1712,Entertainment,9702
ATQCUS1712,Food,11049
ATQCUS1712,Groceries,28757
ATQCUS1712,Health & Wellness,16724
ATQCUS1712,Others,4450
ATQCUS1712,Travel,18503
ATQCUS1713,Apparel,5127
ATQCUS1713,Bills,36958
ATQCUS1713,Electronics,18492
ATQCUS1713,Entertainment,9433
ATQCUS1713,Food,10718
ATQCUS1713,Groceries,32691
ATQCUS1713,Health & Wellness,16655
ATQCUS1713,Others,4589
ATQCUS1713,Travel,19139
ATQCUS1714,Apparel,5562
ATQCUS1714,Bills,38771
ATQCUS1714,Electronics,18799
ATQCUS1714,Entertainment,10286
ATQCUS1714,Food,9232
ATQCUS1714,Groceries,31039
ATQCUS1714,Health & Wellness,17129
ATQCUS1714,Others,4329
ATQCUS1714,Travel,19652
ATQCUS1715,Apparel,5884
ATQCUS1715,Bills,39613
ATQCUS1715,Electronics,20115
ATQCUS1715,Entertainment,8098
ATQCUS1715,Food,10913
ATQCUS1715,Groceries,32657
ATQCUS1715,Health & Wellness,13195
ATQCUS1715,Others,3778
ATQCUS1715,Travel,18368
ATQCUS1716,Apparel,5431
ATQCUS1716,Bills,41805
ATQCUS1716,Electronics,20336
ATQCUS1716,Entertainment,9089
ATQCUS1716,Food,11258
ATQCUS1716,Groceries,30037
ATQCUS1716,Health & Wellness,18358
ATQCUS1716,Others,4657
ATQCUS1716,Travel,21739
ATQCUS1717,Apparel,5712
ATQCUS1717,Bills,38934
ATQCUS1717,Electronics,20802
ATQCUS1717,Entertainment,8732
ATQCUS1717,Food,10037
ATQCUS1717,Groceries,29040
ATQCUS1717,Health & Wellness,16607
ATQCUS1717,Others,3806
ATQCUS1717,Travel,18705
ATQCUS1718,Apparel,6296
ATQCUS1718,Bills,43341
ATQCUS1718,Electronics,19733
ATQCUS1718,Entertainment,10350
ATQCUS1718,Food,11828
ATQCUS1718,Groceries,29144
ATQCUS1718,Health & Wellness,22903
ATQCUS1718,Others,3584
ATQCUS1718,Travel,21578
ATQCUS1719,Apparel,6143
ATQCUS1719,Bills,42852
ATQCUS1719,Electronics,20304
ATQCUS1719,Entertainment,9508
ATQCUS1719,Food,11137
ATQCUS1719,Groceries,30344
ATQCUS1719,Health & Wellness,19693
ATQCUS1719,Others,4495
ATQCUS1719,Travel,20675
ATQCUS1720,Apparel,6130
ATQCUS1720,Bills,42649
ATQCUS1720,Electronics,19833
ATQCUS1720,Entertainment,9436
ATQCUS1720,Food,10839
ATQCUS1720,Groceries,32558
ATQCUS1720,Health & Wellness,17279
ATQCUS1720,Others,4302
ATQCUS1720,Travel,19314
ATQCUS1721,Apparel,3746
ATQCUS1721,Bills,29897
ATQCUS1721,Electronics,14283
ATQCUS1721,Entertainment,6621
ATQCUS1721,Food,8889
ATQCUS1721,Groceries,22148
ATQCUS1721,Health & Wellness,14318
ATQCUS1721,Others,2808
ATQCUS1721,Travel,14475
ATQCUS1722,Apparel,3381
ATQCUS1722,Bills,25011
ATQCUS1722,Electronics,11068
ATQCUS1722,Entertainment,5387
ATQCUS1722,Food,7881
ATQCUS1722,Groceries,20940
ATQCUS1722,Health & Wellness,11177
ATQCUS1722,Others,2593
ATQCUS1722,Travel,11084
ATQCUS1723,Apparel,3328
ATQCUS1723,Bills,24558
ATQCUS1723,Electronics,10837
ATQCUS1723,Entertainment,5301
ATQCUS1723,Food,6034
ATQCUS1723,Groceries,18535
ATQCUS1723,Health & Wellness,10862
ATQCUS1723,Others,2336
ATQCUS1723,Travel,13034
ATQCUS1724,Apparel,4548
ATQCUS1724,Bills,29622
ATQCUS1724,Electronics,14162
ATQCUS1724,Entertainment,7209
ATQCUS1724,Food,8432
ATQCUS1724,Groceries,23129
ATQCUS1724,Health & Wellness,12809
ATQCUS1724,Others,3843
ATQCUS1724,Travel,14574
ATQCUS1725,Apparel,4689
ATQCUS1725,Bills,29632
ATQCUS1725,Electronics,13123
ATQCUS1725,Entertainment,6857
ATQCUS1725,Food,7978
ATQCUS1725,Groceries,20978
ATQCUS1725,Health & Wellness,11706
ATQCUS1725,Others,3472
ATQCUS1725,Travel,14154
ATQCUS1726,Apparel,4651
ATQCUS1726,Bills,32600
ATQCUS1726,Electronics,17819
ATQCUS1726,Entertainment,8686
ATQCUS1726,Food,9264
ATQCUS1726,Groceries,25136
ATQCUS1726,Health & Wellness,13897
ATQCUS1726,Others,4016
ATQCUS1726,Travel,17297
ATQCUS1727,Apparel,4270
ATQCUS1727,Bills,24724
ATQCUS1727,Electronics,12052
ATQCUS1727,Entertainment,6182
ATQCUS1727,Food,6827
ATQCUS1727,Groceries,21865
ATQCUS1727,Health & Wellness,11284
ATQCUS1727,Others,2850
ATQCUS1727,Travel,13560
ATQCUS1728,Apparel,3813
ATQCUS1728,Bills,24928
ATQCUS1728,Electronics,12930
ATQCUS1728,Entertainment,6010
ATQCUS1728,Food,7301
ATQCUS1728,Groceries,19802
ATQCUS1728,Health & Wellness,11113
ATQCUS1728,Others,2868
ATQCUS1728,Travel,12484
ATQCUS1729,Apparel,4933
ATQCUS1729,Bills,28602
ATQCUS1729,Electronics,13869
ATQCUS1729,Entertainment,7342
ATQCUS1729,Food,8596
ATQCUS1729,Groceries,23640
ATQCUS1729,Health & Wellness,12373
ATQCUS1729,Others,3172
ATQCUS1729,Travel,15811
ATQCUS1730,Apparel,4605
ATQCUS1730,Bills,29311
ATQCUS1730,Electronics,13859
ATQCUS1730,Entertainment,6113
ATQCUS1730,Food,9016
ATQCUS1730,Groceries,23682
ATQCUS1730,Health & Wellness,13803
ATQCUS1730,Others,3036
ATQCUS1730,Travel,16022
ATQCUS1731,Apparel,3906
ATQCUS1731,Bills,25570
ATQCUS1731,Electronics,12743
ATQCUS1731,Entertainment,7131
ATQCUS1731,Food,7846
ATQCUS1731,Groceries,19911
ATQCUS1731,Health & Wellness,11987
ATQCUS1731,Others,2950
ATQCUS1731,Travel,13745
ATQCUS1732,Apparel,3038
ATQCUS1732,Bills,26061
ATQCUS1732,Electronics,12416
ATQCUS1732,Entertainment,5964
ATQCUS1732,Food,6760
ATQCUS1732,Groceries,18056
ATQCUS1732,Health & Wellness,11087
ATQCUS1732,Others,3514
ATQCUS1732,Travel,11292
ATQCUS1733,Apparel,4033
ATQCUS1733,Bills,24412
ATQCUS1733,Electronics,11553
ATQCUS1733,Entertainment,6367
ATQCUS1733,Food,6387
ATQCUS1733,Groceries,19159
ATQCUS1733,Health & Wellness,10169
ATQCUS1733,Others,2694
ATQCUS1733,Travel,12268
ATQCUS1734,Apparel,4634
ATQCUS1734,Bills,28844
ATQCUS1734,Electronics,14973
ATQCUS1734,Entertainment,7830
ATQCUS1734,Food,7961
ATQCUS1734,Groceries,22410
ATQCUS1734,Health & Wellness,11798
ATQCUS1734,Others,3513
ATQCUS1734,Travel,16091
ATQCUS1735,Apparel,4776
ATQCUS1735,Bills,34689
ATQCUS1735,Electronics,14805
ATQCUS1735,Entertainment,7170
ATQCUS1735,Food,9286
ATQCUS1735,Groceries,24261
ATQCUS1735,Health & Wellness,14767
ATQCUS1735,Others,3575
ATQCUS1735,Travel,15725
ATQCUS1736,Apparel,3767
ATQCUS1736,Bills,26476
ATQCUS1736,Electronics,13438
ATQCUS1736,Entertainment,6055
ATQCUS1736,Food,6420
ATQCUS1736,Groceries,21465
ATQCUS1736,Health & Wellness,12118
ATQCUS1736,Others,2946
ATQCUS1736,Travel,13303
ATQCUS1737,Apparel,4275
ATQCUS1737,Bills,29197
ATQCUS1737,Electronics,14646
ATQCUS1737,Entertainment,6946
ATQCUS1737,Food,8176
ATQCUS1737,Groceries,24195
ATQCUS1737,Health & Wellness,12114
ATQCUS1737,Others,3381
ATQCUS1737,Travel,13901
ATQCUS1738,Apparel,3707
ATQCUS1738,Bills,26474
ATQCUS1738,Electronics,14302
ATQCUS1738,Entertainment,6312
ATQCUS1738,Food,7799
ATQCUS1738,Groceries,21188
ATQCUS1738,Health & Wellness,12097
ATQCUS1738,Others,3248
ATQCUS1738,Travel,13323
ATQCUS1739,Apparel,4670
ATQCUS1739,Bills,28270
ATQCUS1739,Electronics,12764
ATQCUS1739,Entertainment,6240
ATQCUS1739,Food,8092
ATQCUS1739,Groceries,22277
ATQCUS1739,Health & Wellness,12550
ATQCUS1739,Others,3124
ATQCUS1739,Travel,16136
ATQCUS1740,Apparel,3756
ATQCUS1740,Bills,24221
ATQCUS1740,Electronics,10782
ATQCUS1740,Entertainment,6371
ATQCUS1740,Food,7637
ATQCUS1740,Groceries,19110
ATQCUS1740,Health & Wellness,12252
ATQCUS1740,Others,2671
ATQCUS1740,Travel,12424
ATQCUS1741,Apparel,4304
ATQCUS1741,Bills,29707
ATQCUS1741,Electronics,13267
ATQCUS1741,Entertainment,6656
ATQCUS1741,Food,7718
ATQCUS1741,Groceries,19024
ATQCUS1741,Health & Wellness,10103
ATQCUS1741,Others,2858
ATQCUS1741,Travel,14482
ATQCUS1742,Apparel,3726
ATQCUS1742,Bills,30186
ATQCUS1742,Electronics,14765
ATQCUS1742,Entertainment,6430
ATQCUS1742,Food,8015
ATQCUS1742,Groceries,22476
ATQCUS1742,Health & Wellness,14034
ATQCUS1742,Others,2850
ATQCUS1742,Travel,15612
ATQCUS1743,Apparel,5196
ATQCUS1743,Bills,28554
ATQCUS1743,Electronics,14134
ATQCUS1743,Entertainment,7183
ATQCUS1743,Food,8268
ATQCUS1743,Groceries,21572
ATQCUS1743,Health & Wellness,11802
ATQCUS1743,Others,3024
ATQCUS1743,Travel,13911
ATQCUS1744,Apparel,3980
ATQCUS1744,Bills,26676
ATQCUS1744,Electronics,14609
ATQCUS1744,Entertainment,6475
ATQCUS1744,Food,8171
ATQCUS1744,Groceries,22127
ATQCUS1744,Health & Wellness,10538
ATQCUS1744,Others,2556
ATQCUS1744,Travel,14701
ATQCUS1745,Apparel,3718
ATQCUS1745,Bills,25517
ATQCUS1745,Electronics,13615
ATQCUS1745,Entertainment,5814
ATQCUS1745,Food,7626
ATQCUS1745,Groceries,21316
ATQCUS1745,Health & Wellness,11423
ATQCUS1745,Others,2748
ATQCUS1745,Travel,12458
ATQCUS1746,Apparel,3319
ATQCUS1746,Bills,28600
ATQCUS1746,Electronics,13074
ATQCUS1746,Entertainment,6075
ATQCUS1746,Food,8050
ATQCUS1746,Groceries,21935
ATQCUS1746,Health & Wellness,10685
ATQCUS1746,Others,3076
ATQCUS1746,Travel,12767
ATQCUS1747,Apparel,7125
ATQCUS1747,Bills,53177
ATQCUS1747,Electronics,24849
ATQCUS1747,Entertainment,10331
ATQCUS1747,Food,14418
ATQCUS1747,Groceries,41129
ATQCUS1747,Health & Wellness,21488
ATQCUS1747,Others,6036
ATQCUS1747,Travel,26265
ATQCUS1748,Apparel,7633
ATQCUS1748,Bills,53700
ATQCUS1748,Electronics,26180
ATQCUS1748,Entertainment,14462
ATQCUS1748,Food,14160
ATQCUS1748,Groceries,39491
ATQCUS1748,Health & Wellness,23330
ATQCUS1748,Others,5956
ATQCUS1748,Travel,25510
ATQCUS1749,Apparel,7531
ATQCUS1749,Bills,51933
ATQCUS1749,Electronics,26743
ATQCUS1749,Entertainment,11160
ATQCUS1749,Food,14758
ATQCUS1749,Groceries,41812
ATQCUS1749,Health & Wellness,21238
ATQCUS1749,Others,5293
ATQCUS1749,Travel,25516
ATQCUS1750,Apparel,7918
ATQCUS1750,Bills,50409
ATQCUS1750,Electronics,24263
ATQCUS1750,Entertainment,11633
ATQCUS1750,Food,14328
ATQCUS1750,Groceries,35340
ATQCUS1750,Health & Wellness,19969
ATQCUS1750,Others,6169
ATQCUS1750,Travel,26642
ATQCUS1751,Apparel,8115
ATQCUS1751,Bills,54477
ATQCUS1751,Electronics,24543
ATQCUS1751,Entertainment,11953
ATQCUS1751,Food,14150
ATQCUS1751,Groceries,39504
ATQCUS1751,Health & Wellness,23691
ATQCUS1751,Others,5893
ATQCUS1751,Travel,28293
ATQCUS1752,Apparel,6607
ATQCUS1752,Bills,50776
ATQCUS1752,Electronics,23445
ATQCUS1752,Entertainment,13048
ATQCUS1752,Food,14275
ATQCUS1752,Groceries,37928
ATQCUS1752,Health & Wellness,19911
ATQCUS1752,Others,5462
ATQCUS1752,Travel,23063
ATQCUS1753,Apparel,7884
ATQCUS1753,Bills,52252
ATQCUS1753,Electronics,23917
ATQCUS1753,Entertainment,11609
ATQCUS1753,Food,12950
ATQCUS1753,Groceries,39845
ATQCUS1753,Health & Wellness,21378
ATQCUS1753,Others,4980
ATQCUS1753,Travel,24583
ATQCUS1754,Apparel,6823
ATQCUS1754,Bills,58616
ATQCUS1754,Electronics,26531
ATQCUS1754,Entertainment,14366
ATQCUS1754,Food,16925
ATQCUS1754,Groceries,41151
ATQCUS1754,Health & Wellness,26478
ATQCUS1754,Others,6923
ATQCUS1754,Travel,27972
ATQCUS1755,Apparel,7780
ATQCUS1755,Bills,53777
ATQCUS1755,Electronics,25435
ATQCUS1755,Entertainment,13069
ATQCUS1755,Food,17251
ATQCUS1755,Groceries,39846
ATQCUS1755,Health & Wellness,21274
ATQCUS1755,Others,6060
ATQCUS1755,Travel,29332
ATQCUS1756,Apparel,7282
ATQCUS1756,Bills,54149
ATQCUS1756,Electronics,26966
ATQCUS1756,Entertainment,12376
ATQCUS1756,Food,14219
ATQCUS1756,Groceries,39179
ATQCUS1756,Health & Wellness,20211
ATQCUS1756,Others,6000
ATQCUS1756,Travel,25133
ATQCUS1757,Apparel,7706
ATQCUS1757,Bills,47543
ATQCUS1757,Electronics,22499
ATQCUS1757,Entertainment,11729
ATQCUS1757,Food,13885
ATQCUS1757,Groceries,40275
ATQCUS1757,Health & Wellness,19873
ATQCUS1757,Others,5396
ATQCUS1757,Travel,22251
ATQCUS1758,Apparel,7130
ATQCUS1758,Bills,49904
ATQCUS1758,Electronics,23101
ATQCUS1758,Entertainment,11346
ATQCUS1758,Food,13614
ATQCUS1758,Groceries,33430
ATQCUS1758,Health & Wellness,21080
ATQCUS1758,Others,5314
ATQCUS1758,Travel,21855
ATQCUS1759,Apparel,7922
ATQCUS1759,Bills,54874
ATQCUS1759,Electronics,26212
ATQCUS1759,Entertainment,12515
ATQCUS1759,Food,16517
ATQCUS1759,Groceries,40830
ATQCUS1759,Health & Wellness,23783
ATQCUS1759,Others,5755
ATQCUS1759,Travel,26188
ATQCUS1760,Apparel,8301
ATQCUS1760,Bills,53281
ATQCUS1760,Electronics,27099
ATQCUS1760,Entertainment,13280
ATQCUS1760,Food,15276
ATQCUS1760,Groceries,42496
ATQCUS1760,Health & Wellness,23947
ATQCUS1760,Others,7246
ATQCUS1760,Travel,27246
ATQCUS1761,Apparel,8410
ATQCUS1761,Bills,56061
ATQCUS1761,Electronics,26330
ATQCUS1761,Entertainment,11156
ATQCUS1761,Food,13910
ATQCUS1761,Groceries,40216
ATQCUS1761,Health & Wellness,20773
ATQCUS1761,Others,5808
ATQCUS1761,Travel,27582
ATQCUS1762,Apparel,8018
ATQCUS1762,Bills,54639
ATQCUS1762,Electronics,29795
ATQCUS1762,Entertainment,13097
ATQCUS1762,Food,15103
ATQCUS1762,Groceries,43843
ATQCUS1762,Health & Wellness,24031
ATQCUS1762,Others,6383
ATQCUS1762,Travel,30087
ATQCUS1763,Apparel,4171
ATQCUS1763,Bills,28725
ATQCUS1763,Electronics,11943
ATQCUS1763,Entertainment,6520
ATQCUS1763,Food,7365
ATQCUS1763,Groceries,19377
ATQCUS1763,Health & Wellness,13835
ATQCUS1763,Others,2688
ATQCUS1763,Travel,13249
ATQCUS1764,Apparel,4055
ATQCUS1764,Bills,29871
ATQCUS1764,Electronics,14394
ATQCUS1764,Entertainment,7332
ATQCUS1764,Food,7382
ATQCUS1764,Groceries,24455
ATQCUS1764,Health & Wellness,15255
ATQCUS1764,Others,3257
ATQCUS1764,Travel,15229
ATQCUS1765,Apparel,3620
ATQCUS1765,Bills,26500
ATQCUS1765,Electronics,13265
ATQCUS1765,Entertainment,6071
ATQCUS1765,Food,6228
ATQCUS1765,Groceries,18579
ATQCUS1765,Health & Wellness,10867
ATQCUS1765,Others,2781
ATQCUS1765,Travel,12521
ATQCUS1766,Apparel,4170
ATQCUS1766,Bills,28456
ATQCUS1766,Electronics,12183
ATQCUS1766,Entertainment,6493
ATQCUS1766,Food,7301
ATQCUS1766,Groceries,19787
ATQCUS1766,Health & Wellness,12466
ATQCUS1766,Others,2655
ATQCUS1766,Travel,14444
ATQCUS1767,Apparel,4407
ATQCUS1767,Bills,27105
ATQCUS1767,Electronics,13009
ATQCUS1767,Entertainment,6552
ATQCUS1767,Food,7213
ATQCUS1767,Groceries,19083
ATQCUS1767,Health & Wellness,11480
ATQCUS1767,Others,2947
ATQCUS1767,Travel,12844
ATQCUS1768,Apparel,4375
ATQCUS1768,Bills,29312
ATQCUS1768,Electronics,13044
ATQCUS1768,Entertainment,6390
ATQCUS1768,Food,7839
ATQCUS1768,Groceries,22855
ATQCUS1768,Health & Wellness,13589
ATQCUS1768,Others,3176
ATQCUS1768,Travel,15045
ATQCUS1769,Apparel,4818
ATQCUS1769,Bills,32972
ATQCUS1769,Electronics,16728
ATQCUS1769,Entertainment,6745
ATQCUS1769,Food,9296
ATQCUS1769,Groceries,24661
ATQCUS1769,Health & Wellness,12977
ATQCUS1769,Others,3452
ATQCUS1769,Travel,16573
ATQCUS1770,Apparel,3588
ATQCUS1770,Bills,28621
ATQCUS1770,Electronics,12177
ATQCUS1770,Entertainment,5937
ATQCUS1770,Food,7703
ATQCUS1770,Groceries,18733
ATQCUS1770,Health & Wellness,11884
ATQCUS1770,Others,3286
ATQCUS1770,Travel,13366
ATQCUS1771,Apparel,4720
ATQCUS1771,Bills,27050
ATQCUS1771,Electronics,11667
ATQCUS1771,Entertainment,6499
ATQCUS1771,Food,7546
ATQCUS1771,Groceries,19320
ATQCUS1771,Health & Wellness,10919
ATQCUS1771,Others,3143
ATQCUS1771,Travel,11989
ATQCUS1772,Apparel,3426
ATQCUS1772,Bills,24542
ATQCUS1772,Electronics,11140
ATQCUS1772,Entertainment,5956
ATQCUS1772,Food,6930
ATQCUS1772,Groceries,19248
ATQCUS1772,Health & Wellness,9562
ATQCUS1772,Others,2662
ATQCUS1772,Travel,13113
ATQCUS1773,Apparel,3689
ATQCUS1773,Bills,23738
ATQCUS1773,Electronics,13759
ATQCUS1773,Entertainment,6062
ATQCUS1773,Food,6234
ATQCUS1773,Groceries,19250
ATQCUS1773,Health & Wellness,10459
ATQCUS1773,Others,2702
ATQCUS1773,Travel,13467
ATQCUS1774,Apparel,3273
ATQCUS1774,Bills,27058
ATQCUS1774,Electronics,14100
ATQCUS1774,Entertainment,6716
ATQCUS1774,Food,7107
ATQCUS1774,Groceries,19295
ATQCUS1774,Health & Wellness,11382
ATQCUS1774,Others,3008
ATQCUS1774,Travel,12765
ATQCUS1775,Apparel,3918
ATQCUS1775,Bills,27588
ATQCUS1775,Electronics,14394
ATQCUS1775,Entertainment,7150
ATQCUS1775,Food,7657
ATQCUS1775,Groceries,21757
ATQCUS1775,Health & Wellness,11795
ATQCUS1775,Others,3678
ATQCUS1775,Travel,13826
ATQCUS1776,Apparel,3970
ATQCUS1776,Bills,28044
ATQCUS1776,Electronics,13236
ATQCUS1776,Entertainment,7017
ATQCUS1776,Food,7988
ATQCUS1776,Groceries,22339
ATQCUS1776,Health & Wellness,11431
ATQCUS1776,Others,3145
ATQCUS1776,Travel,13815
ATQCUS1777,Apparel,5132
ATQCUS1777,Bills,33175
ATQCUS1777,Electronics,16644
ATQCUS1777,Entertainment,8376
ATQCUS1777,Food,9128
ATQCUS1777,Groceries,24009
ATQCUS1777,Health & Wellness,11866
ATQCUS1777,Others,3128
ATQCUS1777,Travel,16414
ATQCUS1778,Apparel,5532
ATQCUS1778,Bills,39002
ATQCUS1778,Electronics,17403
ATQCUS1778,Entertainment,7965
ATQCUS1778,Food,10499
ATQCUS1778,Groceries,26381
ATQCUS1778,Health & Wellness,16411
ATQCUS1778,Others,4110
ATQCUS1778,Travel,17744
ATQCUS1779,Apparel,6172
ATQCUS1779,Bills,45127
ATQCUS1779,Electronics,19728
ATQCUS1779,Entertainment,9954
ATQCUS1779,Food,11064
ATQCUS1779,Groceries,28677
ATQCUS1779,Health & Wellness,17080
ATQCUS1779,Others,4675
ATQCUS1779,Travel,20631
ATQCUS1780,Apparel,4947
ATQCUS1780,Bills,36687
ATQCUS1780,Electronics,16195
ATQCUS1780,Entertainment,7909
ATQCUS1780,Food,10456
ATQCUS1780,Groceries,28242
ATQCUS1780,Health & Wellness,15290
ATQCUS1780,Others,4749
ATQCUS1780,Travel,18459
ATQCUS1781,Apparel,5739
ATQCUS1781,Bills,35109
ATQCUS1781,Electronics,18655
ATQCUS1781,Entertainment,8386
ATQCUS1781,Food,10812
ATQCUS1781,Groceries,26330
ATQCUS1781,Health & Wellness,16143
ATQCUS1781,Others,3518
ATQCUS1781,Travel,18425
ATQCUS1782,Apparel,5697
ATQCUS1782,Bills,40111
ATQCUS1782,Electronics,18145
ATQCUS1782,Entertainment,8752
ATQCUS1782,Food,10284
ATQCUS1782,Groceries,27609
ATQCUS1782,Health & Wellness,17182
ATQCUS1782,Others,4952
ATQCUS1782,Travel,18304
ATQCUS1783,Apparel,5416
ATQCUS1783,Bills,44887
ATQCUS1783,Electronics,20287
ATQCUS1783,Entertainment,9434
ATQCUS1783,Food,11279
ATQCUS1783,Groceries,29918
ATQCUS1783,Health & Wellness,18359
ATQCUS1783,Others,4648
ATQCUS1783,Travel,19860
ATQCUS1784,Apparel,4773
ATQCUS1784,Bills,35684
ATQCUS1784,Electronics,17688
ATQCUS1784,Entertainment,8287
ATQCUS1784,Food,8363
ATQCUS1784,Groceries,27465
ATQCUS1784,Health & Wellness,13368
ATQCUS1784,Others,3669
ATQCUS1784,Travel,16344
ATQCUS1785,Apparel,4856
ATQCUS1785,Bills,37697
ATQCUS1785,Electronics,20254
ATQCUS1785,Entertainment,8671
ATQCUS1785,Food,10445
ATQCUS1785,Groceries,28648
ATQCUS1785,Health & Wellness,15752
ATQCUS1785,Others,4723
ATQCUS1785,Travel,18141
ATQCUS1786,Apparel,5719
ATQCUS1786,Bills,43205
ATQCUS1786,Electronics,20563
ATQCUS1786,Entertainment,10008
ATQCUS1786,Food,11236
ATQCUS1786,Groceries,32279
ATQCUS1786,Health & Wellness,15675
ATQCUS1786,Others,4605
ATQCUS1786,Travel,19836
ATQCUS1787,Apparel,5647
ATQCUS1787,Bills,36234
ATQCUS1787,Electronics,17255
ATQCUS1787,Entertainment,8583
ATQCUS1787,Food,11085
ATQCUS1787,Groceries,30873
ATQCUS1787,Health & Wellness,15440
ATQCUS1787,Others,4722
ATQCUS1787,Travel,19395
ATQCUS1788,Apparel,6465
ATQCUS1788,Bills,34824
ATQCUS1788,Electronics,18070
ATQCUS1788,Entertainment,8946
ATQCUS1788,Food,9950
ATQCUS1788,Groceries,28234
ATQCUS1788,Health & Wellness,14468
ATQCUS1788,Others,4200
ATQCUS1788,Travel,17120
ATQCUS1789,Apparel,6438
ATQCUS1789,Bills,42418
ATQCUS1789,Electronics,20279
ATQCUS1789,Entertainment,9190
ATQCUS1789,Food,11665
ATQCUS1789,Groceries,31172
ATQCUS1789,Health & Wellness,15956
ATQCUS1789,Others,4586
ATQCUS1789,Travel,20839
ATQCUS1790,Apparel,5907
ATQCUS1790,Bills,39249
ATQCUS1790,Electronics,18104
ATQCUS1790,Entertainment,9081
ATQCUS1790,Food,10596
ATQCUS1790,Groceries,29943
ATQCUS1790,Health & Wellness,18260
ATQCUS1790,Others,5076
ATQCUS1790,Travel,21524
ATQCUS1791,Apparel,5785
ATQCUS1791,Bills,41083
ATQCUS1791,Electronics,18689
ATQCUS1791,Entertainment,9769
ATQCUS1791,Food,9381
ATQCUS1791,Groceries,30571
ATQCUS1791,Health & Wellness,16811
ATQCUS1791,Others,4252
ATQCUS1791,Travel,18930
ATQCUS1792,Apparel,5239
ATQCUS1792,Bills,35390
ATQCUS1792,Electronics,16442
ATQCUS1792,Entertainment,8160
ATQCUS1792,Food,8563
ATQCUS1792,Groceries,26322
ATQCUS1792,Health & Wellness,15154
ATQCUS1792,Others,4087
ATQCUS1792,Travel,16158
ATQCUS1793,Apparel,4678
ATQCUS1793,Bills,36280
ATQCUS1793,Electronics,16029
ATQCUS1793,Entertainment,7813
ATQCUS1793,Food,8827
ATQCUS1793,Groceries,25616
ATQCUS1793,Health & Wellness,14574
ATQCUS1793,Others,4276
ATQCUS1793,Travel,17263
ATQCUS1794,Apparel,4367
ATQCUS1794,Bills,26352
ATQCUS1794,Electronics,12468
ATQCUS1794,Entertainment,5821
ATQCUS1794,Food,7462
ATQCUS1794,Groceries,20707
ATQCUS1794,Health & Wellness,11795
ATQCUS1794,Others,3372
