customer_id,age_group,city,occupation,gender,marital status,avg_income,month,spend,income_utilisation
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,June,21266,56.23694301
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,May,22211,58.73595134
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,October,19339,51.14108158
ATQCUS1040,35-45,Mumbai,Freelancers,Male,Married,37815,September,36827,97.38728018
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,August,43936,66.79843099
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,July,34925,53.09848876
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,June,33083,50.29799009
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,May,30878,46.94560161
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,October,37370,56.81576307
ATQCUS1099,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65774,September,54514,82.88077356
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,August,19279,37.35661138
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,July,18125,35.12052395
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,June,16658,32.2779414
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,May,16359,31.69857386
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,October,15333,29.71051
ATQCUS2171,25-34,Mumbai,Government Employees,Female,Married,51608,September,23217,44.98721129
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,August,17444,54.13524501
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,July,12610,39.13353816
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,June,9681,30.04375756
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,May,10774,33.43574465
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,October,13692,42.49138814
ATQCUS0858,25-34,Hyderabad,Freelancers,Male,Married,32223,September,19104,59.2868448
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,August,11611,29.5543055
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,July,8777,22.34072339
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,June,10498,26.7213073
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,May,7698,19.59426782
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,October,9081,23.11451625
ATQCUS2027,21-24,Mumbai,Government Employees,Female,Married,39287,September,15883,40.42813144
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,August,15517,28.67306022
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,July,10771,19.90317276
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,June,12076,22.31461463
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,May,12508,23.11288505
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,October,11462,21.18003585
ATQCUS3976,25-34,Bengaluru,Government Employees,Female,Single,54117,September,20679,38.21165253
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,August,21397,38.67649983
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,July,13172,23.80926559
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,June,13800,24.94441733
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,May,11315,20.45261464
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,October,15266,27.59430978
ATQCUS3431,21-24,Hyderabad,Business Owners,Male,Single,55323,September,17761,32.10418813
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,August,11479,20.94287643
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,July,12458,22.72901425
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,June,13034,23.7798982
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,May,9511,17.35235628
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,October,14665,26.75557826
ATQCUS3083,45+,Bengaluru,Government Employees,Female,Married,54811,September,13548,24.71766616
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,August,17627,46.07161526
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,July,13804,36.07945635
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,June,13628,35.6194459
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,May,10178,26.6021955
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,October,16399,42.86199686
ATQCUS3731,45+,Bengaluru,Freelancers,Male,Single,38260,September,21010,54.91374804
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,August,35817,46.87046076
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,July,31291,40.94769488
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,June,37666,49.29007943
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,May,26156,34.22798592
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,October,31971,41.83754924
ATQCUS2975,45+,Mumbai,Salaried IT Employees,Female,Married,76417,September,54288,71.0417839
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,August,12273,15.24672033
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,July,10002,12.42546213
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,June,14144,17.57105943
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,May,11254,13.98081892
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,October,13303,16.52628702
ATQCUS3108,45+,Chennai,Business Owners,Female,Married,80496,September,19469,24.18629497
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,August,24010,34.5800988
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,July,14139,20.36351591
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,June,15092,21.7360621
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,May,14855,21.39472585
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,October,16979,24.45378998
ATQCUS0697,25-34,Chennai,Business Owners,Male,Married,69433,September,19889,28.64488068
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,August,19923,49.84862512
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,July,10691,26.74956839
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,June,11946,29.88965897
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,May,11261,28.17574499
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,October,14521,36.33247429
ATQCUS0038,21-24,Mumbai,Government Employees,Male,Married,39967,September,21881,54.74766683
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,August,17961,43.3599691
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,July,12832,30.9779591
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,June,12575,30.35753084
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,May,10730,25.90348357
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,October,13605,32.84407213
ATQCUS3699,35-45,Chennai,Salaried Other Employees,Male,Single,41423,September,23233,56.08719793
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,August,45123,70.58078241
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,July,38182,59.72376468
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,June,33252,52.01232579
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,May,34332,53.70164709
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,October,34220,53.52645821
ATQCUS2536,35-45,Mumbai,Salaried IT Employees,Female,Married,63931,September,49691,77.72598583
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,August,12335,40.96101481
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,July,11690,38.81915388
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,June,11860,39.38367537
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,May,8041,26.70186624
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,October,7828,25.99455403
ATQCUS3825,21-24,Delhi NCR,Salaried Other Employees,Female,Single,30114,September,16293,54.10440327
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,August,14691,34.49725262
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,July,14677,34.46437796
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,June,10960,25.73615742
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,May,8363,19.63790917
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,October,13584,31.89780679
ATQCUS3080,45+,Bengaluru,Freelancers,Female,Married,42586,September,23849,56.00197248
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,August,8573,27.11773265
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,July,5869,18.56456001
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,June,10257,32.44448662
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,May,8845,27.97811096
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,October,7787,24.63149238
ATQCUS3906,21-24,Hyderabad,Salaried Other Employees,Female,Single,31614,September,10386,32.85253369
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,August,12599,43.27025449
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,July,10994,37.75801078
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,June,10805,37.10890545
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,May,9727,33.40660095
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,October,12155,41.74537212
ATQCUS3321,21-24,Bengaluru,Salaried Other Employees,Male,Single,29117,September,13729,47.15114881
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,August,27756,58.32685397
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,July,23841,50.09981718
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,June,23855,50.12923698
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,May,18919,39.75665623
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,October,18591,39.06739236
ATQCUS3768,21-24,Mumbai,Salaried IT Employees,Female,Single,47587,September,35516,74.63382857
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,August,18608,49.15858717
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,July,15674,41.40755026
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,June,11771,31.09661057
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,May,10270,27.13127097
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,October,15687,41.44189364
ATQCUS0815,25-34,Hyderabad,Salaried Other Employees,Male,Married,37853,September,21992,58.09843341
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,August,20075,28.6515571
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,July,12623,18.01587075
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,June,16257,23.20240916
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,May,11850,16.91262524
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,October,20200,28.82996032
ATQCUS3031,45+,Delhi NCR,Business Owners,Female,Married,70066,September,18891,26.96172181
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,August,14496,38.02229508
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,July,10831,28.40918033
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,June,10996,28.84196721
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,May,10438,27.37836066
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,October,14330,37.58688525
ATQCUS1398,35-45,Chennai,Salaried Other Employees,Male,Married,38125,September,14952,39.21836066
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,August,14979,36.57339584
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,July,15429,37.67213595
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,June,11283,27.54907706
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,May,11400,27.83474949
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,October,15054,36.75651919
ATQCUS1419,35-45,Chennai,Salaried Other Employees,Male,Married,40956,September,18460,45.07276101
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,August,29275,36.93913087
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,July,19970,25.19810226
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,June,17216,21.72311109
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,May,14694,18.54085701
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,October,22382,28.24155857
ATQCUS1447,35-45,Chennai,Business Owners,Male,Married,79252,September,26117,32.95437339
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,August,27793,42.1003999
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,July,28757,43.56065196
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,June,22780,34.50678623
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,May,20252,30.67741154
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,October,20799,31.50599855
ATQCUS0237,25-34,Mumbai,Business Owners,Male,Married,66016,September,39063,59.1720189
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,August,17632,30.78911066
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,July,14019,24.48006705
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,June,13108,22.88927305
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,May,11939,20.84795781
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,October,15688,27.39448548
ATQCUS1515,35-45,Chennai,Government Employees,Male,Married,57267,September,21049,36.75589781
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,August,30229,76.36285555
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,July,22034,55.66109231
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,June,22026,55.64088314
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,May,20659,52.1876421
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,October,25103,63.41383317
ATQCUS0973,35-45,Mumbai,Salaried Other Employees,Male,Married,39586,September,25349,64.03526499
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,August,17167,45.14542681
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,July,15129,39.78593594
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,June,15121,39.7648977
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,May,10910,28.6908957
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,October,16671,43.84105612
ATQCUS0811,25-34,Hyderabad,Salaried Other Employees,Male,Married,38026,September,22060,58.01293852
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,August,44938,68.6243968
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,July,38510,58.80825851
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,June,35201,53.75511575
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,May,34070,52.0279763
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,October,31122,47.52611325
ATQCUS1080,35-45,Delhi NCR,Salaried IT Employees,Male,Married,65484,September,49252,75.21226559
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,August,14033,33.33887675
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,July,13660,32.45272261
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,June,11483,27.28071843
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,May,10607,25.19956286
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,October,10763,25.57017961
ATQCUS0086,21-24,Bengaluru,Government Employees,Male,Married,42092,September,18851,44.78523235
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,August,46240,69.16047204
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,July,29623,44.30667524
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,June,32412,48.47814056
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,May,27440,41.041595
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,October,30842,46.12991519
ATQCUS1531,35-45,Hyderabad,Salaried IT Employees,Male,Married,66859,September,43753,65.44070357
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,August,21051,61.29098003
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,July,16357,47.62417749
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,June,17444,50.78902929
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,May,13370,38.92738601
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,October,19483,56.72567402
ATQCUS0421,25-34,Delhi NCR,Freelancers,Male,Married,34346,September,26294,76.55622198
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,August,51572,81.03199045
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,July,36539,57.41153919
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,June,40496,63.62893596
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,May,27107,42.59160329
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,October,49784,78.22261329
ATQCUS0160,25-34,Mumbai,Salaried IT Employees,Male,Married,63644,September,48661,76.45811074
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,August,23881,27.66341932
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,July,19572,22.67193346
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,June,19126,22.15529325
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,May,14752,17.08851228
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,October,18462,21.38612485
ATQCUS1982,45+,Hyderabad,Business Owners,Male,Married,86327,September,29000,33.59319796
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,August,19051,26.22659692
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,July,14965,20.60159692
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,June,15467,21.29267621
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,May,12101,16.65886564
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,October,15994,22.01817181
ATQCUS2851,35-45,Chennai,Business Owners,Female,Married,72640,September,23202,31.9410793
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,August,26059,46.97600635
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,July,18678,33.67043427
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,June,19589,35.31267463
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,May,13900,25.05723505
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,October,21974,39.61206353
ATQCUS0023,21-24,Mumbai,Business Owners,Male,Married,55473,September,28584,51.52777027
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,August,17168,46.69150643
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,July,12856,34.96423618
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,June,12304,33.46297152
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,May,12161,33.07405695
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,October,14881,40.47159292
ATQCUS2770,35-45,Bengaluru,Freelancers,Female,Married,36769,September,20681,56.2457505
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,August,36835,59.8670524
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,July,25234,41.01222208
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,June,28754,46.73319464
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,May,18868,30.66571317
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,October,28163,45.77265635
ATQCUS0775,25-34,Hyderabad,Salaried IT Employees,Male,Married,61528,September,32952,53.55610454
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,August,39025,58.60753601
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,July,31398,47.15334825
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,June,27969,42.00369441
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,May,25735,38.64868518
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,October,31498,47.30352772
ATQCUS1749,45+,Delhi NCR,Salaried IT Employees,Male,Married,66587,September,50359,75.62887651
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,August,37216,54.35928896
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,July,28242,41.2514789
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,June,23750,34.69027066
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,May,21410,31.2723661
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,October,25018,36.54236595
ATQCUS0232,25-34,Mumbai,Business Owners,Male,Married,68463,September,45026,65.76691059
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,August,23904,70.19439713
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,July,20213,59.35572914
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,June,17380,51.03658895
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,May,15678,46.03864451
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,October,16395,48.14412404
ATQCUS0286,25-34,Mumbai,Freelancers,Male,Married,34054,September,30484,89.51665003
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,August,46488,74.38199011
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,July,38680,61.88899022
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,June,39769,63.6314181
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,May,39474,63.15941055
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,October,38576,61.72258756
ATQCUS0168,25-34,Mumbai,Salaried IT Employees,Male,Married,62499,September,52257,83.6125378
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,August,16822,43.19203019
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,July,11698,30.03568953
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,June,11756,30.18460985
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,May,10147,26.05335456
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,October,12591,32.32854905
ATQCUS1995,45+,Hyderabad,Freelancers,Male,Married,38947,September,13589,34.89100573
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,August,15821,45.32848179
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,July,15199,43.54640002
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,June,13481,38.62418703
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,May,10600,30.36988225
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,October,16882,48.3683351
ATQCUS2336,25-34,Bengaluru,Freelancers,Female,Married,34903,September,19528,55.94934533
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,August,12806,46.96864111
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,July,8345,30.60700532
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,June,10324,37.8653952
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,May,8066,29.58371539
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,October,11097,40.70053182
ATQCUS3863,21-24,Bengaluru,Freelancers,Female,Single,27265,September,10547,38.6832936
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,August,9595,29.68474461
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,July,8231,25.46483928
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,June,7570,23.41985583
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,May,9959,30.8108777
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,October,9724,30.08384123
ATQCUS3376,21-24,Chennai,Salaried Other Employees,Male,Single,32323,September,13895,42.98796523
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,August,13526,34.28209352
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,July,12895,32.68280319
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,June,11579,29.34735775
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,May,11089,28.10543657
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,October,14858,37.6580915
ATQCUS1421,35-45,Chennai,Salaried Other Employees,Male,Married,39455,September,15878,40.24331517
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,August,28561,56.24126184
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,July,18576,36.57917019
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,June,18692,36.80759309
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,May,20157,39.69241675
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,October,24189,47.6320816
ATQCUS3847,21-24,Bengaluru,Salaried IT Employees,Female,Single,50783,September,31640,62.30431444
ATQCUS3853,21-24,Bengaluru,Salaried Other Employees,Female,Single,31231,August,10067,32.23399827
ATQCUS3853,21-24,Bengaluru,Salaried Other Employees,Female,Single,31231,July,9697,31.04927796
ATQCUS3853,21-24,Bengaluru,Salaried Other Employees,Female,Single,31231,June,7411,23.72962761
ATQCUS3853,21-24,Bengaluru,Salaried Other Employees,Female,Single,31231,May,7343,23.51189523
